AGE,SEX,YEAR,HANDED,HEIGHT,WEIGHT,WRIST_CIRC,HAND_LENGTH,HEAD_CIRC,SPAN,FOOT_LENGTH,EAR,EYES
32,Male,2012,Right,1.744,68,185,203,542,1874,281,20,59.5
24,Male,2012,Right,1.787,109.6,190,200,600,1796,276,22,68
30,Male,2012,Right,1.874,116.2,197,198,600,1901,288,23,63
31,Male,2012,Right,1.774,77.4,173,192,553,1825,270,22,59
32,Male,2012,Right,1.753,84.4,173,200,574,1862,285,24,63.5
24,Male,2012,Right,1.793,85.1,177,190,615,1810,264,23,65
32,Male,2012,Right,1.679,73.1,159,188,538,1712,261,22,60
26,Male,2012,Right,1.682,77.6,176,174,540,1684,268,19,62.5
32,Male,2012,Right,1.717,96.3,181,193,584,1748,294,21,66
27,Male,2012,Right,1.755,86.3,176,192,562,1774,268,24,63.5
34,Male,2012,Right,1.681,92.8,176,188,567,1714,259,25,62
30,Male,2012,Left,1.862,136.9,194,198,582,1903,281,23,59.5
28,Male,2012,Right,1.706,86.1,170,191,572,1738,264,21,66.5
26,Male,2012,Right,1.788,78.6,176,193,555,1794,264,30,56
35,Male,2012,Left,1.712,105.5,182,197,568,1811,267,25,64
20,Male,2012,Right,1.663,69.3,165,198,568,1765,281,21,60
21,Male,2012,Right,1.675,68.3,164,184,573,1640,264,21,66.5
22,Male,2012,Right,1.635,71.2,162,187,530,1711,270,23,60.5
21,Male,2012,Left,1.694,74.6,167,192,567,1759,271,22,64
25,Male,2012,None,1.68,84.7,178,190,560,1779,265,21,62.5
31,Male,2012,Right,1.698,83,172,193,587,1800,265,20,67.5
20,Male,2012,Right,1.848,88.1,176,197,572,1887,274,20,62.5
23,Male,2012,Right,1.697,89.7,175,194,567,1744,271,18,60
28,Male,2012,Right,1.814,86.2,185,198,555,1874,294,22,63.5
28,Male,2012,Left,1.819,97.9,184,224,603,1891,300,15,70
29,Male,2012,Right,1.728,86.8,184,212,588,1895,300,26,65
27,Male,2012,Left,1.723,69.3,162,193,588,1812,274,16,67.5
21,Male,2012,Right,1.696,70.3,168,208,581,1824,272,27,64.5
21,Male,2012,Right,1.747,74.3,166,194,566,1782,279,24,62.5
25,Male,2012,Right,1.775,92.6,175,210,577,1922,280,21,74
29,Male,2012,Right,1.802,90.3,176,196,578,1807,274,21,63.5
25,Male,2012,Right,1.665,56.3,164,180,548,1662,252,26,56
23,Male,2012,Right,1.8,133.6,193,195,559,1847,273,26,63
24,Male,2012,Right,1.793,87.9,170,203,576,1811,279,25,67.5
31,Male,2012,Right,1.701,83.9,165,193,574,1807,256,23,63.5
23,Male,2012,Right,1.808,76.9,177,210,550,1934,295,24,67.5
36,Male,2012,Right,1.765,80.7,175,197,579,1808,268,25,68
38,Male,2012,Right,1.874,112.1,190,220,585,2006,288,24,70.5
22,Male,2012,Right,1.686,67.6,170,173,558,1702,243,21,62
31,Male,2012,Right,1.676,100.4,177,184,586,1659,265,20,61.5
28,Male,2012,Right,1.689,78.1,172,185,581,1783,263,26,61
20,Male,2012,Right,1.711,70.9,181,192,577,1802,272,19,65.5
21,Male,2012,Right,1.887,79,167,202,581,1909,288,20,73.5
23,Male,2012,Right,1.725,68.8,173,202,591,1832,275,20,62.5
20,Male,2012,Right,1.762,74.8,175,212,567,1847,288,21,66
21,Male,2012,Right,1.689,74.6,180,188,572,1693,270,24,61.5
25,Male,2012,Right,1.708,79.7,168,173,550,1705,259,24,65
31,Male,2012,Right,1.78,87.7,173,189,582,1810,267,18,63.5
38,Male,2012,Right,1.605,57.2,153,178,548,1607,242,24,62
39,Male,2012,Left,1.738,107.9,184,193,582,1763,272,24,62
32,Male,2012,Right,1.75,96.3,175,188,569,1816,261,21,65.5
37,Male,2012,Right,1.78,76.7,175,203,556,1895,273,17,65.5
24,Male,2012,Left,1.679,80.9,168,196,591,1824,271,26,70
38,Male,2012,Right,1.755,84.3,178,207,560,1826,280,25,65.5
30,Male,2012,Right,1.706,84.2,169,192,588,1753,274,21,67
37,Male,2012,Right,1.85,87,190,192,571,1917,277,18,63.5
21,Male,2012,Right,1.676,64.9,157,189,535,1718,251,22,58
27,Male,2012,Right,1.908,94.4,183,215,610,1928,285,20,67
27,Male,2012,Right,1.825,92.6,172,197,583,1878,275,19,63
21,Male,2012,Right,1.81,81,180,202,555,1894,284,18,62
39,Male,2012,Left,1.792,80.2,173,194,560,1865,258,26,67.5
26,Male,2012,Right,1.722,66.7,166,197,580,1739,268,20,63.5
23,Male,2012,Right,1.713,84,177,189,575,1773,271,25,57.5
34,Male,2012,Right,1.775,92.3,178,184,582,1838,264,19,61
28,Male,2012,Right,1.861,88.7,178,208,588,1952,284,21,65
38,Male,2012,Right,1.66,79,168,178,559,1708,257,20,59.5
29,Male,2012,Right,1.754,110.2,188,186,575,1756,265,26,63
25,Male,2012,Right,1.724,88.3,173,192,557,1764,256,21,61
27,Male,2012,Right,1.731,107.4,183,179,574,1735,268,24,64
32,Male,2012,Right,1.862,75,168,209,565,1902,278,19,60.5
26,Male,2012,Left,1.881,126.4,194,210,612,1954,294,22,67.5
30,Male,2012,Right,1.77,95.7,180,196,536,1776,271,22,60.5
27,Male,2012,Right,1.675,89.4,175,188,590,1696,263,22,64.5
39,Male,2012,Right,1.721,84.9,182,198,585,1790,280,20,62
32,Male,2012,Right,1.673,93,185,191,580,1713,251,20,65.5
38,Male,2012,Right,1.75,104.2,192,203,575,1792,279,17,64.5
22,Male,2012,Right,1.84,68.2,173,209,568,1920,270,22,60.5
40,Male,2012,Right,1.873,90.2,180,218,575,2001,294,24,68.5
35,Male,2012,Right,1.821,101,189,222,573,1941,302,24,63
37,Male,2012,Right,1.773,99.4,179,197,592,1774,288,26,65
31,Male,2012,Right,1.744,85.9,175,199,557,1801,273,22,70
24,Male,2012,Right,1.733,72.9,161,188,565,1738,252,30,67
26,Male,2012,Left,1.813,69.6,173,193,587,1760,269,20,57.5
23,Male,2012,Right,1.864,94.4,188,205,569,1860,271,20,62
39,Male,2012,Right,1.885,137.5,193,200,577,1875,277,20,68
39,Male,2012,Right,1.807,85.3,171,204,600,1867,290,19,67
20,Male,2012,Right,1.8,84.3,169,190,568,1831,266,25,64.5
21,Male,2012,Right,1.725,66,160,184,567,1732,270,22,63
40,Male,2012,Right,1.748,93.7,173,190,560,1754,264,22,62.5
37,Male,2012,Right,1.763,94.1,175,187,563,1805,263,20,67
27,Male,2012,Right,1.708,93.7,171,183,550,1737,256,25,57.5
20,Male,2012,Right,1.657,67.3,178,189,568,1709,263,20,61.5
29,Male,2012,Left,1.74,83,179,196,550,1734,270,22,62.5
23,Male,2012,Right,1.621,90,174,188,580,1653,267,24,63
25,Male,2012,Right,1.623,67.3,160,180,563,1621,258,23,61.5
28,Male,2012,Right,1.629,79,162,179,570,1665,253,24,69
25,Male,2012,Right,1.717,57.4,158,188,545,1767,268,24,61.5
24,Male,2012,Left,1.767,76.5,171,199,576,1793,277,27,64
31,Male,2012,Left,1.847,91.9,176,201,583,1887,289,24,70
25,Male,2012,Right,1.79,79.7,175,189,557,1836,275,19,66
22,Male,2012,Right,1.697,73.1,167,185,573,1756,272,19,67
39,Male,2012,Right,1.643,67.5,152,173,572,1668,244,23,64.5
25,Male,2012,Right,1.753,77.8,167,192,558,1776,281,25,61.5
28,Male,2012,Right,1.759,73.9,164,196,565,1829,277,21,68
24,Male,2012,Right,1.748,77.9,173,194,602,1765,271,25,62
21,Male,2012,Right,1.712,71.9,177,196,572,1798,282,25,62.5
